Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
2.8,0.0567098482412979,-0.162847150368122,0.725891353562474,-0.0226302745643523,-0.0852073164943629,-0.383991544250399,-0.0567098482412979,0.162847150368122,0.0741086464375258
2.84,0.0562469712704712,-0.164821871382788,0.733451606705785,-0.0242465450257949,-0.0882703431658301,-0.388580704124272,-0.0562469712704712,0.164821871382788,0.0665483932942152
2.88,0.0563298755378344,-0.16725097540189,0.744469763711095,-0.0284855599617056,-0.0929795010495097,-0.428535724460334,-0.0563298755378344,0.16725097540189,0.0555302362889052
2.92,0.0560990826053056,-0.168795869287102,0.751961113885045,-0.0261531735405798,-0.0873003845502236,-0.396902270761132,-0.0560990826053056,0.168795869287102,0.048038886114955
2.96,0.0559548372476611,-0.170476055639917,0.759299578145146,-0.0268567803743647,-0.0893247443369434,-0.398946565980464,-0.0559548372476611,0.170476055639917,0.0407004218548537
3,0.0557023723983552,-0.171943645814456,0.766150357201695,-0.0260560579216778,-0.088658261180964,-0.397413702629507,-0.0557023723983552,0.171943645814456,0.0338496427983046
3.04,0.0561431561416474,-0.174087018402267,0.774226726964116,-0.0315431406082761,-0.0949278656072616,-0.413640095283836,-0.0561431561416474,0.174087018402267,0.0257732730358839
3.08,0.0562376024228259,-0.17515716411871,0.779482724145055,-0.0290956744671784,-0.0876548963953872,-0.388012821513414,-0.0562376024228259,0.17515716411871,0.0205172758549452
3.12,0.0557877114898499,-0.176161944014494,0.784573080018163,-0.0249456641926751,-0.0879168790269921,-0.38886055181995,-0.0557877114898499,0.176161944014494,0.0154269199818373
3.16,0.05660533482583,-0.177883064561703,0.792357625439763,-0.0348906459672178,-0.0943302060195943,-0.419663866175711,-0.05660533482583,0.177883064561703,0.00764237456023698
3.2,0.0570493799433344,-0.178863636388437,0.796960772946477,-0.0323796380453031,-0.0895240854758489,-0.390136176031083,-0.0570493799433344,0.178863636388437,0.00303922705352311
3.24,0.0569527944540682,-0.179768805233785,0.801703216508031,-0.0284003730587038,-0.0896783579263639,-0.393894279906154,-0.0569527944540682,0.179768805233785,-0.00170321650803085
3.28,0.0571339795558562,-0.180832897808432,0.806771816685796,-0.0306700321212337,-0.0916554605364405,-0.399693552590162,-0.0571339795558562,0.180832897808432,-0.00677181668579574
3.32,0.0572744934370037,-0.181719894411745,0.810841979458928,-0.0305354714780014,-0.0910437051883746,-0.391757803563774,-0.0572744934370037,0.181719894411745,-0.0108419794589281
3.36,0.0575348719030557,-0.182665988501989,0.815095188096166,-0.0316531562380792,-0.0922288137652746,-0.395736550482363,-0.0575348719030557,0.182665988501989,-0.0150951880961656
3.4,0.0574749812880844,-0.183475249115524,0.818565906956792,-0.0293422516282218,-0.0918915989123832,-0.389677202522755,-0.0574749812880844,0.183475249115524,-0.0185659069567918
3.44,0.0573277817285169,-0.184324790926162,0.82283747382462,-0.0287435046824999,-0.0929004751131363,-0.399858597842604,-0.0573277817285169,0.184324790926162,-0.0228374738246202
3.48,0.0574585180837808,-0.184952184377951,0.826035680249333,-0.0309949741492974,-0.0918539693843357,-0.390769771571457,-0.0574585180837808,0.184952184377951,-0.0260356802493333
3.52,0.0576437608289172,-0.185577377180804,0.83008480258286,-0.0315927862075637,-0.0924574460072115,-0.401355563186854,-0.0576437608289172,0.185577377180804,-0.0300848025828599
3.56,0.0576598152548704,-0.186440350453561,0.837223710492253,-0.030445583105729,-0.0949571435949646,-0.435883042505383,-0.0576598152548704,0.186440350453561,-0.0372237104922533
3.6,0.0580644096783614,-0.186876175671579,0.840705575421453,-0.0336367904871685,-0.0923007439725296,-0.401127992589027,-0.0580644096783614,0.186876175671579,-0.0407055754214525
3.64,0.0581423530734385,-0.187238391077953,0.843039335682988,-0.0313342139514518,-0.0922673088990929,-0.390895237194002,-0.0581423530734385,0.187238391077953,-0.0430393356829881
3.68,0.0584627595989445,-0.187547685706325,0.845122339203954,-0.0333971347460181,-0.0923685976975834,-0.38951525022015,-0.0584627595989445,0.187547685706325,-0.0451223392039537
3.72,0.0587263588369959,-0.187668171502591,0.846479358151555,-0.0331934453045266,-0.0913758211467061,-0.383024158638716,-0.0587263588369959,0.187668171502591,-0.046479358151555
3.76,0.0589941231516301,-0.187865256039542,0.847443224862218,-0.0334492418224253,-0.0924044818596343,-0.379667528340966,-0.0589941231516301,0.187865256039542,-0.0474432248622179
