Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
68.04,-0.639398865221451,2.10529546258563,1.02822482958436,0.00967761545291564,-0.0513890792512127,-0.36869752433151,-0.260601134778549,-0.00529546258562918,-0.0282248295843601
68.08,-0.649228320670276,2.1103092559367,1.02771258726716,0.0205376499401922,-0.0596457225133989,-0.36104608014226,-0.250771679329724,-0.0103092559367002,-0.0277125872671604
68.12,-0.658102901922887,2.11579945278216,1.02794564142823,0.0246509172694068,-0.0654354459713523,-0.368670997180045,-0.241897098077113,-0.0157994527821574,-0.0279456414282322
68.16,-0.665589199834675,2.1200012774394,1.02939641848207,0.0325523173570227,-0.0574849833281862,-0.38162950591743,-0.234410800165325,-0.0200012774393978,-0.0293964184820652
68.2,-0.67132473217619,2.12404199149387,1.02978563681245,0.0438576677977921,-0.0579329419840684,-0.371267320685089,-0.22867526782381,-0.024041991493867,-0.0297856368124485
68.24,-0.678925327539993,2.12828422982244,1.03124487772584,0.0272868075207639,-0.0611893533543024,-0.382756738245487,-0.221074672460007,-0.0282842298224448,-0.0312448777258396
68.28,-0.686716591273735,2.13233459576609,1.03246701136231,0.0231824385976336,-0.0614270253043954,-0.381059222050011,-0.213283408726265,-0.0323345957660881,-0.0324670113623142
68.32,-0.694643086236724,2.1358714225127,1.0339970625937,0.0194241732105497,-0.0590548812168662,-0.384968357637525,-0.205356913763276,-0.0358714225127037,-0.0339970625936985
68.36,-0.703820404232164,2.1392705379984,1.03491378203034,0.00678278709651464,-0.0594534357992804,-0.379361393533647,-0.196179595767837,-0.0392705379984006,-0.034913782030344
68.4,-0.711350021844326,2.14122108899586,1.03594911471009,0.0165210521177655,-0.0494479636125122,-0.381135019868612,-0.188649978155674,-0.0412210889958642,-0.0359491147100925
68.44,-0.721396617492563,2.1439261905241,1.03582048788667,-0.00599762145577447,-0.0562715753825865,-0.369503009654582,-0.178603382507437,-0.0439261905240995,-0.0358204878866673
68.48,-0.731981276562711,2.14640738530575,1.03548860922456,-0.013909753983158,-0.0556726050769107,-0.367376192912459,-0.168018723437289,-0.0464073853057503,-0.0354886092245579
68.52,-0.743183772578298,2.14822132366544,1.0355885066092,-0.0226884920333042,-0.0514865720266663,-0.37181487929076,-0.156816227421702,-0.048221323665437,-0.0355885066092014
68.56,-0.75226871487497,2.1496803905052,1.03531217947602,-0.0101271836052724,-0.049505105010469,-0.367985647559166,-0.14773128512503,-0.0496803905051992,-0.0353121794760227
68.6,-0.762733116504269,2.15125625101277,1.03607881441712,-0.0243634266814407,-0.0511107625030335,-0.378869210131466,-0.137266883495731,-0.0512562510127652,-0.0360788144171238
68.64,-0.774271481171379,2.15275968456105,1.03608990088105,-0.0367589615648787,-0.0512714462297856,-0.371391426220536,-0.125728518828621,-0.0527596845610527,-0.036089900881052
68.68,-0.784572955551624,2.15370142616248,1.03720903769135,-0.0313514171278301,-0.0475409726379933,-0.383103677891195,-0.115427044448376,-0.0537014261624758,-0.0372090376913548
68.72,-0.792766819896208,2.15421713606374,1.03739035502076,-0.2,-0.2,-0.373890559822321,-0.00723318010379237,-1.55421713606374,-0.0373903550207615
68.76,-0.805119986897477,2.15587671963902,1.03744852915406,-0.0947126038747459,-0.2,-0.372762995637953,0.0051199868974765,-1.55587671963902,-0.0374485291540623
68.8,-0.812361253701739,2.15654923118377,1.03794241324067,-0.0592800990926991,-0.2,-0.377441934272647,0.0123612537017391,-1.55654923118377,-0.0379424132406712
68.84,-0.820396786562428,2.15664044885847,1.0384337939322,-0.0684760301675744,-0.2,-0.377738475494087,0.0203967865624279,-1.55664044885847,-0.0384337939321995
68.88,-0.827656475792905,2.15538428644836,1.03777063265443,-0.0656018722062983,-0.2,-0.365938342750073,0.0276564757929045,-1.55538428644836,-0.0377706326544285
68.92,-0.83544105815973,2.15353415783358,1.03758824244142,-0.0727077166272342,-0.2,-0.370730399556458,0.0354410581597304,-1.55353415783358,-0.0375882424414158
68.96,-0.841997402179274,2.14935963184809,1.03712427988648,-0.0661893487467551,-0.2,-0.367757871344686,0.0419974021792742,-1.54935963184809,-0.0371242798864841
69,-0.847664766730072,2.14463666784307,1.03724027052522,-0.0618729433558369,-0.2,-0.373689647160471,0.0476647667300718,-1.54463666784307,-0.0372402705252171
69.04,-0.854619009326748,2.13634059334866,1.03653455153108,-0.0744015552720585,-0.2,-0.365194171875715,0.0546190093267482,-1.53634059334866,-0.0365345515310764
69.08,-0.862095758606043,2.12545514132663,1.03577459231019,-0.08142029312207,-0.2,-0.364344859100878,0.0620957586060433,-1.52545514132663,-0.0357745923101902
69.12,-0.869514672329515,2.11166063375259,1.03565788641572,-0.0840782834599954,-0.2,-0.370790588602424,0.069514672329515,-1.51166063375259,-0.03565788641572
69.16,-0.875120281323783,2.09814703863991,1.03506005182862,-0.0728597709333328,-0.2,-0.365751700155437,0.0751202813237829,-1.49814703863991,-0.0350600518286228
69.2,-0.882745071766751,2.07951358426194,1.03446436300874,-0.0912037885384225,-0.2,-0.365545433521271,0.0827450717667514,-1.47951358426194,-0.0344643630087376
69.24,-0.889118259719462,2.05753724715172,1.03426027670503,-0.0845315351861093,-0.2,-0.369428344257176,0.0891182597194624,-1.45753724715172,-0.0342602767050266
69.28,-0.895939470927311,2.0329129069072,1.0333068408072,-0.0907984306022153,-0.2,-0.36152665092051,0.0959394709273105,-1.4329129069072,-0.0333068408071995
69.32,-0.901142824125927,2.00616404861124,1.032301787287,-0.0809377157542774,-0.2,-0.360574561618269,0.101142824125927,-1.40616404861124,-0.0323017872869968
69.36,-0.904722621350874,1.98272255548365,1.03239143267274,-0.0703952504899922,-0.2,-0.371630976945162,0.104722621350874,-1.38272255548365,-0.032391432672739
69.4,-0.908465452658776,1.95104583884387,1.03190756216645,-0.0733245838780167,-0.2,-0.365718665637076,0.108465452658776,-1.35104583884387,-0.0319075621664524
69.44,-0.911642489988694,1.91777391864128,1.03219175711274,-0.0705688748804168,-0.2,-0.37360523276031,0.111642489988694,-1.31777391864128,-0.0321917571127415
69.48,-0.913590513716628,1.88205664675164,1.03123307600617,-0.0623537673366857,-0.2,-0.360761515192688,0.113590513716628,-1.28205664675164,-0.0312330760061741
69.52,-0.912448664147886,1.84311574088876,1.03098678961396,-0.0389501588115582,-0.2,-0.367824785292149,0.112448664147886,-1.24311574088876,-0.0309867896139622
