Time,current_position_1,current_position_2,current_position_3,error_position_1,error_position_2,error_position_3,controller_1,controller_2,controller_3
2,0.0506299622574532,-0.0649814151205198,0.467302737757564,-0.0506299622574532,0.0649814151205198,0.332697262242436,-0.0313324979692957,-0.0596138039554313,-0.383289503706247
2.04,0.0523182830804263,-0.0703326141037345,0.489179996773601,-0.0523182830804263,0.0703326141037345,0.310820003226399,-0.0350646911252854,-0.0692034793035373,-0.41631025532186
2.08,0.0532642635546044,-0.0743389895008377,0.505111245438457,-0.0532642635546044,0.0743389895008377,0.294888754561544,-0.0299801672651549,-0.0608605177947507,-0.364194136136025
2.12,0.0540891927657614,-0.0781840285207668,0.520871428772807,-0.0540891927657614,0.0781840285207668,0.279128571227193,-0.0295087830040695,-0.0613371885529174,-0.369773796989024
2.16,0.0548663526330016,-0.0826790523177249,0.539567021653056,-0.0548663526330016,0.0826790523177249,0.260432978346944,-0.0295695552571207,-0.06816645195646,-0.407917431745678
2.2,0.0555693636156629,-0.0862085633728305,0.554870812222362,-0.0555693636156629,0.0862085633728305,0.245129187777638,-0.0294043757211092,-0.0625022689192439,-0.381130437964201
2.24,0.0560625012129525,-0.0895749699650366,0.570428935810924,-0.0560625012129525,0.0895749699650366,0.229571064189076,-0.0281387190969692,-0.0627979652111257,-0.390962571575492
2.28,0.0562370255237646,-0.0930592695606112,0.589540390297771,-0.0562370255237646,0.0930592695606112,0.21045960970223,-0.0259310541751382,-0.0652550325145494,-0.435592465673387
2.32,0.0564616779314253,-0.0959946395844243,0.605161456391215,-0.0564616779314253,0.0959946395844243,0.194838543608785,-0.0265093499156146,-0.0624983272749848,-0.408078195566684
2.36,0.0565135080614721,-0.0996808037937924,0.627501456066966,-0.0565135080614721,0.0996808037937924,0.172498543933034,-0.0253468382413924,-0.0697957386295633,-0.486047854140401
2.4,0.0565218661044909,-0.101896261167217,0.641844240948558,-0.0565218661044909,0.101896261167217,0.158155759051442,-0.0251371678220117,-0.0598509819169466,-0.412902101551741
2.44,0.0562400460118557,-0.104443766638285,0.658350793644786,-0.0562400460118557,0.104443766638285,0.141649206355214,-0.022961147499763,-0.0635641373600293,-0.442476744528115
2.48,0.0559625058938716,-0.106203282005726,0.669605163857341,-0.0559625058938716,0.106203282005726,0.130394836142659,-0.0229947113544756,-0.0585669052630815,-0.395298806384951
2.52,0.0555468076287348,-0.10785794140943,0.679657367989421,-0.0555468076287348,0.10785794140943,0.120342632010579,-0.0219041709565629,-0.0586547558605489,-0.388042457973957
2.56,0.0549932023541865,-0.109888095979299,0.691073147580028,-0.0549932023541865,0.109888095979299,0.108926852419972,-0.0207595198914159,-0.0624987473175483,-0.407145417090505
2.6,0.0546389048810217,-0.111326569219543,0.700093416497111,-0.0546389048810217,0.111326569219543,0.0999065835028887,-0.0222225958172337,-0.058856302833424,-0.387482591108978
2.64,0.0538667124798228,-0.112541788316712,0.708790270611644,-0.0538667124798228,0.112541788316712,0.0912097293883563,-0.0188887847062608,-0.0578906375376595,-0.388397056973726
2.68,0.0531084483519931,-0.114282543195243,0.719647793099284,-0.0531084483519931,0.114282543195243,0.0803522069007159,-0.0187976745303575,-0.0627535414259268,-0.415250082489848
2.72,0.0526834803647293,-0.115397349364782,0.728393284603953,-0.0526834803647293,0.115397349364782,0.0716067153960467,-0.0212336252864001,-0.0587334136626934,-0.398341813998669
2.76,0.0519465565183625,-0.11647457319906,0.736769048497081,-0.0519465565183625,0.11647457319906,0.0632309515029192,-0.0187045537653112,-0.0591132303806744,-0.398689206399023
2.8,0.0511852783605933,-0.11772963132476,0.74525180272758,-0.0511852783605933,0.11772963132476,0.05474819727242,-0.0183212782797212,-0.0611819599630137,-0.403874024984985
2.84,0.0502269113382211,-0.118986737128279,0.755700377747416,-0.0502269113382211,0.118986737128279,0.0442996222525835,-0.0165621355429711,-0.0619356191307201,-0.428647023993731
2.88,0.0499411511196147,-0.120125764202269,0.763589886948466,-0.0499411511196147,0.120125764202269,0.0364101130515337,-0.021592836306449,-0.0617436129631028,-0.406912521161884
2.92,0.0488461146221733,-0.120817159006757,0.771241275593638,-0.0488461146221733,0.120817159006757,0.0287587244063616,-0.0151851319184489,-0.0589031803920345,-0.40828418969959
2.96,0.048417704952719,-0.12205924220932,0.780310479924083,-0.048417704952719,0.12205924220932,0.0196895200759173,-0.0201111614898151,-0.0637718109766422,-0.426939431268722
3,0.047529811810073,-0.122976003489748,0.787103144451976,-0.047529811810073,0.122976003489748,0.0128968555480242,-0.0164067135937238,-0.0619427195572115,-0.407530986467004
3.04,0.0468183073918056,-0.12396155984313,0.79355183057487,-0.0468183073918056,0.12396155984313,0.00644816942512993,-0.0175400868828765,-0.063098857152703,-0.407289751767367
3.08,0.0460295394194291,-0.124921770062058,0.800809232518077,-0.0460295394194291,0.124921770062058,-0.000809232518076852,-0.0167387396528915,-0.0635407683515574,-0.418992714603245
3.12,0.0457070223333298,-0.125849119463002,0.806076554581523,-0.0457070223333298,0.125849119463002,-0.0060765545815229,-0.0201986735443697,-0.0639150955171763,-0.401727195302397
3.16,0.0450214976885528,-0.126435895730831,0.81099477224052,-0.0450214976885528,0.126435895730831,-0.0109947722405195,-0.0172933210410431,-0.0618472057648703,-0.400707413196564
3.2,0.0441970600507419,-0.127442306291645,0.816281108185649,-0.0441970600507419,0.127442306291645,-0.0162811081856489,-0.016011741533541,-0.0656498989780483,-0.407053753574938
3.24,0.0434432207945865,-0.127907853271387,0.820731310173869,-0.0434432207945865,0.127907853271387,-0.0207313101738691,-0.0163280878135967,-0.0620345255244865,-0.400950077216327
3.28,0.0432239334988417,-0.128624193904022,0.824862210080028,-0.0432239334988417,0.128624193904022,-0.0248622100800275,-0.0203363990399678,-0.0644578298807855,-0.399863968969136
3.32,0.0424885284251956,-0.129366491953332,0.830125479027629,-0.0424885284251956,0.129366491953332,-0.0301254790276289,-0.016257801543247,-0.065206678113371,-0.413869018277526
3.36,0.0418948759147384,-0.129639491110101,0.833180097863078,-0.0418948759147384,0.129639491110101,-0.0331800978630781,-0.0171684618198314,-0.062054869065938,-0.393370077531785
3.4,0.0413503203117377,-0.130104838203111,0.83688029460609,-0.0413503203117377,0.130104838203111,-0.0368802946060895,-0.0174026561363847,-0.0639428964071618,-0.401742315174639
3.44,0.0409861460203164,-0.130301063974149,0.83961215429008,-0.0409861460203164,0.130301063974149,-0.03961215429008,-0.0186925468972845,-0.0622631864771987,-0.393498635015637
3.48,0.0402247745344891,-0.130727554732961,0.843036202713847,-0.0402247745344891,0.130727554732961,-0.0430362027138471,-0.0154909916369495,-0.0644213723169742,-0.402211770933866
3.52,0.0394589352579512,-0.130844693380565,0.846482066437602,-0.0394589352579512,0.130844693380565,-0.046482066437602,-0.0152315970450737,-0.062409542051416,-0.40423892820105
3.56,0.0389577301870385,-0.130921970469402,0.849025933071971,-0.0389577301870385,0.130921970469402,-0.0490259330719709,-0.0170947894294139,-0.0624031805829639,-0.396583854757249
3.6,0.0382905087269326,-0.130661478328688,0.852230636402965,-0.0382905087269326,0.130661478328688,-0.0522306364029645,-0.0156606933867964,-0.0600275584459856,-0.404892625255138
3.64,0.0375513415486054,-0.130723073171242,0.855822829529643,-0.0375513415486054,0.130723073171242,-0.055822829529643,-0.0149020146462591,-0.0627291717141756,-0.410668081048131
3.68,0.0369528985968034,-0.130316979932657,0.858232347294688,-0.0369528985968034,0.130316979932657,-0.0582323472946882,-0.0157931718475754,-0.0593205199565409,-0.40015773197338
3.72,0.0361818673221864,-0.129878536078878,0.860917119309306,-0.0361818673221864,0.129878536078878,-0.0609171193093061,-0.0142642527138088,-0.0591631467609382,-0.404369125171006
3.76,0.0355431831617926,-0.129589151659037,0.862842528149486,-0.0355431831617926,0.129589151659037,-0.0628425281494855,-0.0150737461409698,-0.060425095819698,-0.397860032085329
3.8,0.0349052227651523,-0.129123018325097,0.864919094368815,-0.0349052227651523,0.129123018325097,-0.0649190943688154,-0.014895076576789,-0.059172203933692,-0.400535574042797
3.84,0.0339167786607371,-0.12877893119386,0.867530135437846,-0.0339167786607371,0.12877893119386,-0.0675301354378461,-0.0119408815722413,-0.0602081616381293,-0.407315681263059
3.88,0.0330564049055282,-0.128459983051607,0.870002953335643,-0.0330564049055282,0.128459983051607,-0.0700029533356428,-0.0126250932465269,-0.0605266826609879,-0.407304918770492
3.92,0.0325229027450751,-0.128042432413437,0.87169542722404,-0.0325229027450751,0.128042432413437,-0.07169542722404,-0.0149293421528247,-0.0598770636524448,-0.400487721527368
3.96,0.0316533811846195,-0.127593595786653,0.873653320595622,-0.0316533811846195,0.127593595786653,-0.073653320595622,-0.0121264338341139,-0.0597189689519576,-0.404264253899455
4,0.0309464338875517,-0.127186826118171,0.875423220917583,-0.0309464338875517,0.127186826118171,-0.0754232209175825,-0.0131262686530645,-0.060126950463401,-0.403416580205411
4.04,0.0302670366981087,-0.126645417774867,0.877087919041514,-0.0302670366981087,0.126645417774867,-0.0770879190415144,-0.013123028452249,-0.0591549707171531,-0.403347753728926
4.08,0.0294905181119134,-0.126104186119492,0.878924338147044,-0.0294905181119134,0.126104186119492,-0.0789243381470441,-0.0121445446155241,-0.0591930940500138,-0.406137348935753
4.12,0.0292105321512377,-0.125834663862854,0.880147425457835,-0.0292105321512377,0.125834663862854,-0.0801474254578352,-0.0158155259588751,-0.06137531401013,-0.400773423320055
4.16,0.0284308073494656,-0.125182096307333,0.88136955909431,-0.0284308073494656,0.125182096307333,-0.0813695590943098,-0.0118140157942452,-0.0584931165740236,-0.401535248246044
4.2,0.0277440940700704,-0.124771270110418,0.882669238373637,-0.0277440940700704,0.124771270110418,-0.0826692383736372,-0.0122937785150131,-0.0603922104774163,-0.403123283432424
4.24,0.0272145629442977,-0.124224010214193,0.883917538449168,-0.0272145629442977,0.124224010214193,-0.0839175384491682,-0.013316320405013,-0.0593995963143261,-0.403398979908973
4.28,0.0267877617324416,-0.123895529765984,0.884871987625957,-0.0267877617324416,0.123895529765984,-0.0848719876259565,-0.0139705034005336,-0.0611574980155868,-0.401105530586839
4.32,0.0262524697125647,-0.123403947705086,0.885407177731395,-0.0262524697125647,0.123403947705086,-0.0854071777313947,-0.0129962810558914,-0.0599853941555981,-0.397350278901309
4.36,0.025530802873119,-0.122736111038056,0.886042324826121,-0.025530802873119,0.122736111038056,-0.0860423248261213,-0.0113623081127727,-0.0586431578382015,-0.398838236697018
4.4,0.0251464418551562,-0.122410966160754,0.886621145531535,-0.0251464418551562,0.122410966160754,-0.0866211455315351,-0.0137894189724553,-0.0613287605323155,-0.39873646780625
4.44,0.0247589710700823,-0.121934203164607,0.887100784108043,-0.0247589710700823,0.121934203164607,-0.0871007841080427,-0.0136614002888033,-0.0602457413748412,-0.398157708096504
4.48,0.0242582728226829,-0.121414357519734,0.887589422985911,-0.0242582728226829,0.121414357519734,-0.0875894229859113,-0.0126614329645421,-0.0599585516577759,-0.398666232117266
4.52,0.023898593309753,-0.120999861880144,0.887981681153178,-0.023898593309753,0.120999861880144,-0.0879816811531782,-0.0136237182135364,-0.0608257071566032,-0.398073732940853
4.56,0.0236059192767745,-0.120524905264087,0.888416139408946,-0.0236059192767745,0.120524905264087,-0.088416139408946,-0.0140569868866001,-0.0604242669104406,-0.398888926316053
4.6,0.0233984120375421,-0.120080216674092,0.88892182521522,-0.0233984120375421,0.120080216674092,-0.0889218252152204,-0.0146599467825567,-0.0607144514804343,-0.400030877003074
4.64,0.0231100650868585,-0.119654532942126,0.889356939122081,-0.0231100650868585,0.119654532942126,-0.0893569391220808,-0.0139851069904748,-0.0609268748562102,-0.399720558612794
4.68,0.0229904503074052,-0.119372985194174,0.889745442196727,-0.0229904503074052,0.119372985194174,-0.0897454421967268,-0.0152489724930938,-0.062134584703022,-0.399627415706217
4.72,0.0226274999238546,-0.118833490945803,0.890090731903911,-0.0226274999238546,0.118833490945803,-0.0900907319039106,-0.0133247562095589,-0.0602229342209168,-0.399547417769581
4.76,0.02222617255424,-0.118272743515797,0.890405980870128,-0.02222617255424,0.118272743515797,-0.0904059808701276,-0.0129216528660806,-0.0600769033685469,-0.399584816306829
4.8,0.0219761733787305,-0.117950058204436,0.890731601044536,-0.0219761733787305,0.117950058204436,-0.0907316010445356,-0.014001066996774,-0.0619698406208674,-0.400032150437683
4.84,0.0215542901413298,-0.117274362471009,0.890814272686839,-0.0215542901413298,0.117274362471009,-0.0908142726868391,-0.0125871355843867,-0.0592878842784164,-0.397825464139879
4.88,0.0211210868284481,-0.11683441146905,0.890802828595042,-0.0211210868284481,0.11683441146905,-0.0908028285950422,-0.0123720622734093,-0.0611145380885799,-0.397060213298351
4.92,0.0207522777664483,-0.116398507600385,0.89070644788444,-0.0207522777664483,0.116398507600385,-0.0907064478844404,-0.0127497377038805,-0.0612041988637625,-0.396344262412191
4.96,0.0201898568769635,-0.115975843287118,0.890516249462962,-0.0201898568769635,0.115975843287118,-0.0905162494629621,-0.0111141851974814,-0.0613672268191345,-0.395492398988455
5,0.0197647733895706,-0.115495147729108,0.890365032479167,-0.0197647733895706,0.115495147729108,-0.0903650324791669,-0.0120145620319684,-0.0609716659469388,-0.395987637372315
5.04,0.0193857063426396,-0.114930375786528,0.890215186402202,-0.0193857063426396,0.114930375786528,-0.0902151864022016,-0.0122475880634388,-0.0603461745810848,-0.396107153467089
5.08,0.0189067335434641,-0.114525581082821,0.890034524723887,-0.0189067335434641,0.114525581082821,-0.0900345247238874,-0.0113454772146205,-0.0616139467427274,-0.395889096987247
5.12,0.0186240904009842,-0.114200079667789,0.890068499371409,-0.0186240904009842,0.114200079667789,-0.0900684993714094,-0.0127427058499318,-0.0623074970039331,-0.398232516618818
5.16,0.0181692736727628,-0.11372853641278,0.890142468735576,-0.0181692736727628,0.11372853641278,-0.0901424687355756,-0.0113067254463847,-0.0612519660614435,-0.398849585466087
5.2,0.0175837397436588,-0.113287076256934,0.890337435528636,-0.0175837397436588,0.113287076256934,-0.0903374355286359,-0.0101284714154691,-0.0615284623156535,-0.400337328089029
5.24,0.0170853368408002,-0.112890053746008,0.89058324508369,-0.0170853368408002,0.112890053746008,-0.0905832450836896,-0.0106177604306527,-0.061929509800697,-0.401149335357547
5.28,0.0167092041197049,-0.112415209162835,0.890733389183879,-0.0167092041197049,0.112415209162835,-0.0907333891838789,-0.0114185043791219,-0.0613816865330719,-0.400448919349164
5.32,0.0163745279619213,-0.112030367592811,0.890785722061992,-0.0163745279619213,0.112030367592811,-0.0907857220619916,-0.0116289765490852,-0.0621276029220023,-0.399678440345824
5.36,0.0159937260917765,-0.111587822104886,0.89084848575294,-0.0159937260917765,0.111587822104886,-0.0908484857529401,-0.011163462014242,-0.0617418660777569,-0.399995701763779
5.4,0.0157501676685636,-0.111198388865549,0.890761820599437,-0.0157501676685636,0.111198388865549,-0.0907618205994367,-0.0121273519491292,-0.0622076102906411,-0.398639777714014
5.44,0.0155584810679182,-0.110937976254261,0.89043858461082,-0.0155584810679182,0.110937976254261,-0.0904385846108198,-0.0124712163134655,-0.0632934967342327,-0.396293975009769
5.48,0.0151551854581668,-0.110385950182437,0.890023915097117,-0.0151551854581668,0.110385950182437,-0.0900239150971174,-0.010753947463405,-0.0611074613039875,-0.395353182171285
5.52,0.0149367108972418,-0.110034391739132,0.889590410515666,-0.0149367108972418,0.110034391739132,-0.089590410515666,-0.0120830258761492,-0.0626911170409183,-0.395128127033263
5.56,0.014863398785757,-0.109778486416848,0.888958124443889,-0.014863398785757,0.109778486416848,-0.0889581244438886,-0.013172292824152,-0.0635262221031435,-0.393003349915147
5.6,0.0144225235137613,-0.109204013493142,0.888363210484385,-0.0144225235137613,0.109204013493142,-0.0883632104843854,-0.0102689458090934,-0.0611267328958292,-0.393257530307025
5.64,0.0142548778332953,-0.109023959108772,0.888003258034587,-0.0142548778332953,0.109023959108772,-0.0880032580345869,-0.0122799545204069,-0.0642312582140909,-0.39560389560014
5.68,0.0140190898673527,-0.108376647542839,0.887264279648662,-0.0140190898673527,0.108376647542839,-0.0872642796486616,-0.011703081948622,-0.060685952644213,-0.39162015356198
5.72,0.0140865998534475,-0.108200364751291,0.886979071423411,-0.0140865998534475,0.108200364751291,-0.0869790714234113,-0.0140328587630751,-0.064364908630565,-0.396189779615402
5.76,0.0140328419906696,-0.107908412030227,0.886542646214366,-0.0140328419906696,0.107908412030227,-0.0865426462143659,-0.0131300199511253,-0.0635970038002733,-0.394633355315775
5.8,0.0140339952753946,-0.10749097734587,0.886296777054667,-0.0140339952753946,0.10749097734587,-0.0862967770546674,-0.0135703805552694,-0.0627047320258864,-0.396589066521823
5.84,0.0139234510903899,-0.107014409963655,0.886311797425151,-0.0139234510903899,0.107014409963655,-0.0863117974251508,-0.0127164998488448,-0.0622855917937647,-0.399378065562993
5.88,0.013941511861372,-0.106573089005668,0.88620731048286,-0.013941511861372,0.106573089005668,-0.0862073104828596,-0.0137161082293192,-0.0625874404122069,-0.398303372558951
5.92,0.0138688955494036,-0.10625761064557,0.886337189003825,-0.0138688955494036,0.10625761064557,-0.0863371890038251,-0.0130348666061267,-0.0636182147303438,-0.400884381072968
5.96,0.0135851070507646,-0.10570853880456,0.88660523109138,-0.0135851070507646,0.10570853880456,-0.0866052310913801,-0.0113652975977399,-0.0618591501083899,-0.402572712160647
6,0.0133564878736719,-0.105303940649775,0.88685336522758,-0.0133564878736719,0.105303940649775,-0.08685336522758,-0.0117147900526008,-0.0629922805707779,-0.40267091017738
6.04,0.0132209425591471,-0.104997763361611,0.88700190000236,-0.0132209425591471,0.104997763361611,-0.0870019000023603,-0.0123853388717987,-0.0638185740364641,-0.401922890681028
6.08,0.0130695433875077,-0.10461194631075,0.887089757248759,-0.0130695433875077,0.10461194631075,-0.0870897572487592,-0.0122323171599014,-0.0632769445226148,-0.401534047820419
6.12,0.0127989486247414,-0.104230978614388,0.887058285996318,-0.0127989486247414,0.104230978614388,-0.0870582859963178,-0.0112562514081175,-0.0633701514954362,-0.400499206720293
6.16,0.012570131385653,-0.103851344273732,0.886925725266337,-0.012570131385653,0.103851344273732,-0.0869257252663374,-0.0115036538373168,-0.0634367598841961,-0.399596148151904
6.2,0.0123886543238985,-0.103528451193573,0.886566249653697,-0.0123886543238985,0.103528451193573,-0.086566249653697,-0.0118112546053903,-0.0639408647944124,-0.397321112969518
6.24,0.0121104177918816,-0.103095829862795,0.886078862473369,-0.0121104177918816,0.103095829862795,-0.0860788624733686,-0.0109990412742632,-0.0631519112848425,-0.395971436201781
6.28,0.0118263789535048,-0.102955426463426,0.88504078797996,-0.0118263789535048,0.102955426463426,-0.0850407879799604,-0.0108661292767964,-0.0654935760703858,-0.390117683549225
6.32,0.0116656991025083,-0.102858265792076,0.884494392201304,-0.0116656991025083,0.102858265792076,-0.0844943922013044,-0.0117507024996577,-0.0659849431149199,-0.394931354383379
6.36,0.0114423993648617,-0.102664287540347,0.884092656895518,-0.0114423993648617,0.102664287540347,-0.0840926568955183,-0.0112150648529282,-0.0653869364929692,-0.396346080243587
6.4,0.0111702172559197,-0.102584412934363,0.883796779438853,-0.0111702172559197,0.102584412934363,-0.0837967794388532,-0.0107624590233655,-0.06641609256874,-0.397424905320257
6.44,0.0109395974206831,-0.102543907806063,0.883834151551127,-0.0109395974206831,0.102543907806063,-0.0838341515511274,-0.011004268576574,-0.0669003304259197,-0.400943680624664
6.48,0.0107856421454107,-0.10237579577935,0.883820263668895,-0.0107856421454107,0.10237579577935,-0.0838202636688947,-0.011539549861037,-0.0660811216927491,-0.400591805041581
6.52,0.0105326313415237,-0.102319620072033,0.884080616757274,-0.0105326313415237,0.102319620072033,-0.0840806167572736,-0.010717000359164,-0.0671029253968516,-0.403632031819224
6.56,0.0102582553231179,-0.102218362662663,0.884215263649821,-0.0102582553231179,0.102218362662663,-0.0842152636498212,-0.0104680761055934,-0.0669289489078528,-0.4026104545407
6.6,0.0100426009162273,-0.102268451883287,0.884444801136851,-0.0100426009162273,0.102268451883287,-0.0844448011368513,-0.0108427429398479,-0.0682885210463789,-0.403842559756338
6.64,0.00976555195314591,-0.102073596334697,0.884463993832469,-0.00976555195314591,0.102073596334697,-0.0844639938324689,-0.0102915493850161,-0.0665780299616049,-0.401917597792298
6.68,0.00943900149720941,-0.10199740724718,0.884443549439311,-0.00943900149720941,0.10199740724718,-0.084443549439311,-0.00980919911013493,-0.0676416999773212,-0.401679932695627
6.72,0.00927493437816469,-0.101886924107954,0.884233800694346,-0.00927493437816469,0.101886924107954,-0.0842338006943464,-0.0109810752921997,-0.0675442961483022,-0.399850901903957
6.76,0.00910766353684872,-0.101735966343213,0.884001104161143,-0.00910766353684872,0.101735966343213,-0.0840011041611433,-0.0109086889073953,-0.0673841271992599,-0.399673543356359
6.8,0.00891099368463637,-0.101472248930225,0.883583812043071,-0.00891099368463637,0.101472248930225,-0.0835838120430707,-0.0106277437118612,-0.0666364148048955,-0.397786943656951
6.84,0.00870117168474281,-0.101356049469766,0.883232204243541,-0.00870117168474281,0.101356049469766,-0.0832322042435407,-0.010462995791664,-0.0678992641625454,-0.398435150566697
6.88,0.00858462722060901,-0.101153602870093,0.882871000096202,-0.00858462722060901,0.101153602870093,-0.0828710000962019,-0.0111333618675781,-0.0673741440775088,-0.398325049423426
6.92,0.00842879089173743,-0.100964281299628,0.882660238072276,-0.00842879089173743,0.100964281299628,-0.0826602380722761,-0.0107935076049374,-0.067599160374117,-0.399889831645787
6.96,0.00824916834445059,-0.100729082350832,0.882353870198131,-0.00824916834445059,0.100729082350832,-0.0823538701981306,-0.0105601195296917,-0.0673629290197227,-0.398945909682661
7,0.00816427780498884,-0.100525088036486,0.881738333031535,-0.00816427780498884,0.100525088036486,-0.0817383330315351,-0.011253151709284,-0.0677168242170619,-0.39571115591526
7.04,0.00796734398908432,-0.100237241091675,0.881228415295482,-0.00796734398908432,0.100237241091675,-0.0812284152954816,-0.0103503821652115,-0.06717384088672,-0.396675868018717
7.08,0.00779374790315238,-0.099833680624709,0.880394605919719,-0.00779374790315238,0.099833680624709,-0.0803946059197187,-0.0104719113936112,-0.0663450397659514,-0.393182503764331
7.12,0.00771137508373208,-0.0994610168789553,0.879597334191203,-0.00771137508373208,0.0994610168789553,-0.0795973341912031,-0.0111387242604867,-0.0666273670379944,-0.393310033584386
7.16,0.00765389233992109,-0.0989991178773357,0.878485409542918,-0.00765389233992109,0.0989991178773357,-0.0784854095429182,-0.0113178294801996,-0.0659722650521108,-0.389766736730933
7.2,0.00754084005370872,-0.0985086247577827,0.877357451245189,-0.00754084005370872,0.0985086247577827,-0.0773574512451887,-0.0108711447823841,-0.0657596101555436,-0.389199391906708
7.24,0.00742032411127952,-0.0980129081118908,0.876617459580302,-0.00742032411127952,0.0980129081118908,-0.0766174595803022,-0.0107820426638936,-0.0657191642991598,-0.392863777305186
7.28,0.00717270417302222,-0.0974615183056196,0.876126376911998,-0.00717270417302222,0.0974615183056196,-0.0761263769119978,-0.00974455536810249,-0.0652770854900309,-0.395260560856014
7.32,0.00690523957246087,-0.0969454699909204,0.875902382656932,-0.00690523957246087,0.0969454699909204,-0.0759023826569318,-0.00950307996894369,-0.0655306503875525,-0.397971700614691
7.36,0.00651600234920412,-0.0965587564507726,0.876063672825694,-0.00651600234920412,0.0965587564507726,-0.076063672825694,-0.00844790088857039,-0.0665398667206111,-0.402056994702667
7.4,0.00635422238348912,-0.0960647162063146,0.876213936135173,-0.00635422238348912,0.0960647162063146,-0.0762139361351728,-0.0101021503385459,-0.0657304178534024,-0.402173985110223
7.44,0.00615891402967259,-0.0955559234673718,0.876399485394359,-0.00615891402967259,0.0955559234673718,-0.0763994853943586,-0.0097852725310248,-0.0656083864816025,-0.402772047109157
7.48,0.00562025166456227,-0.094528845400484,0.876257745549083,-0.00562025166456227,0.094528845400484,-0.0762577455490827,-0.0070069703283366,-0.061501527142194,-0.399581085112691
7.52,0.0052343920038107,-0.0937428263407042,0.876033512875438,-0.0052343920038107,0.0937428263407042,-0.0760335128754377,-0.00800988725005567,-0.0631841197623936,-0.398796555983275
7.56,0.00493843561265711,-0.0929531782690147,0.875505952164531,-0.00493843561265711,0.0929531782690147,-0.0755059521645307,-0.00857624799958675,-0.063028528597076,-0.395651562280953
7.6,0.00479549227845005,-0.0921817695701985,0.875025181099772,-0.00479549227845005,0.0921817695701985,-0.0750251810997724,-0.00967654546422817,-0.063042666770637,-0.39603008511439
7.64,0.00441440979199464,-0.0914698010803284,0.874265460297465,-0.00441440979199464,0.0914698010803284,-0.0742654602974653,-0.00774765981234038,-0.063388044480926,-0.393010777699947
7.68,0.00411560982304848,-0.0907527085852332,0.873616902157664,-0.00411560982304848,0.0907527085852332,-0.0736169021576643,-0.00825408752566515,-0.0632457170458599,-0.393946656175703
7.72,0.00396468666047395,-0.0899883272542983,0.873224286362529,-0.00396468666047395,0.0899883272542983,-0.0732242863625288,-0.00931102552806875,-0.0627668036618587,-0.396457005529106
7.76,0.00390314685538839,-0.0891262758937281,0.872698752209544,-0.00390314685538839,0.0891262758937281,-0.0726987522095441,-0.00996471416052272,-0.0618694345498743,-0.395011503446847
7.8,0.00336656342993705,-0.087543281363205,0.872155992314219,-0.00336656342993705,0.087543281363205,-0.0721559923142194,-0.00619505993130966,-0.0560074155148059,-0.394713263580203
7.84,0.003087974146649,-0.0866149904979548,0.871929852291942,-0.003087974146649,0.0866149904979548,-0.0719298522919416,-0.0080253134110789,-0.0607214632209787,-0.397910704284161
7.88,0.00303695299636055,-0.0855843400162004,0.871967939659953,-0.00303695299636055,0.0855843400162004,-0.0719679396599531,-0.00971784189675389,-0.0597147358854916,-0.400715881575644
7.92,0.00306259533531911,-0.0849428141919771,0.871951488777995,-0.00306259533531911,0.0849428141919771,-0.0719514887779951,-0.0103091489076825,-0.0625477291673178,-0.40030620951429
7.96,0.00314010762812468,-0.0840580209802058,0.871741024777293,-0.00314010762812468,0.0840580209802058,-0.0717410247772932,-0.010735303669328,-0.0605391921043839,-0.398404749304056
8,0.00303363413338314,-0.0831378356919052,0.871401099488139,-0.00303363413338314,0.0831378356919052,-0.0714010994881391,-0.00931910108008432,-0.0600737934570533,-0.397083655824512
8.04,0.00293477720463985,-0.0823281582999508,0.870880333706737,-0.00293477720463985,0.0823281582999508,-0.0708803337067365,-0.00934274982184064,-0.0607450073942522,-0.395157670210302
8.08,0.00276333317481815,-0.0811212573089278,0.870142010971904,-0.00276333317481815,0.0811212573089278,-0.0701420109719038,-0.00873563850623323,-0.0574477263214288,-0.392754699975997
8.12,0.00271488139772852,-0.0798396595092201,0.869613913819194,-0.00271488139772852,0.0798396595092201,-0.0696139138191938,-0.00964422635723746,-0.056537103651028,-0.394733191242814
8.16,0.00288002476915301,-0.0791216779193045,0.869513658806682,-0.00288002476915301,0.0791216779193045,-0.0695136588066816,-0.0113176770824587,-0.0606367119075209,-0.399100712966174
8.2,0.00311898449304353,-0.0780346786063276,0.869221476837993,-0.00311898449304353,0.0780346786063276,-0.0692214768379926,-0.0119726436650483,-0.0575925226152094,-0.397174379737675
8.24,0.00333895013516563,-0.0767627360134639,0.868856398388743,-0.00333895013516563,0.0767627360134639,-0.0688563983887434,-0.0119244122776202,-0.0558527403361251,-0.396401318661123
8.28,0.00354219860543027,-0.0754063149451951,0.868252543732524,-0.00354219860543027,0.0754063149451951,-0.0682525437325239,-0.0118870107770654,-0.0548301088153063,-0.393849342060089
8.32,0.0038481158068468,-0.074490485417238,0.867590336129069,-0.0038481158068468,0.074490485417238,-0.0675903361290693,-0.012786477538482,-0.0579190261863516,-0.393071213873476
8.36,0.00401034132911824,-0.0733757077447773,0.867084948346019,-0.00401034132911824,0.0733757077447773,-0.0670849483460187,-0.0117813763854162,-0.0561299850044247,-0.394521898858249
